Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
ARL38,15.3,Area049,1997,192.3634,Antifungal,mild,0.0543553659999999,DownTown,Tier 1,Medium,4657.085
IDG55,20.9,Area035,2002,97.3514,Antiseptics,mild,0.0542833609999999,DownTown,Tier 2,Small,2238.2336
TNM58,,Area019,1983,190.3344,Cardiac,mild,0.074082177,MidTownResidential,Tier 1,Small,1005.172
GRF12,,Area027,1983,196.9582,Hreplacements,mild,0.0439446659999999,CityLimits,Tier 3,Medium,3828.164
VQH10,16.3,Area013,1985,230.0456,Mstablizers,critical,0.03981843,DownTown,Tier 3,High,3207.6384
KPK10,6.955,Area045,2000,176.15,Antibiotics,mild,0.098447928,DownTown,Tier 2,Unknown,1943.95
DSY84,18.9,Area018,2007,123.3176,Hreplacements,mild,0.062267759,Industrial,Tier 3,Medium,2975.94
LKG52,21.9,Area045,2000,131.3756,Mstablizers,mild,0.096172413,DownTown,Tier 2,Unknown,1809.4584
RMO57,6.62,Area013,1985,112.0674,Tranquilizers,mild,0.013,DownTown,Tier 3,High,1233.5414
YJM13,15.45,Area017,2005,266.6014,Cardiac,mild,0.04846967,DownTown,Tier 2,Unknown,4958.0266
NQY36,8.165,Area013,1985,224.8218,Hreplacements,mild,0.069783389,DownTown,Tier 3,High,2891.3834
ZJB56,,Area019,1983,131.1414,Antibiotics,mild,0.058465958,MidTownResidential,Tier 1,Small,965.8898
OMS12,13.3,Area045,2000,134.9388,Mstablizers,mild,0.088701524,DownTown,Tier 2,Unknown,2218.2596
GPG94,11.495,Area010,1996,129.4808,Antibiotics,critical,0.088291577,MidTownResidential,Tier 3,Unknown,464.5424
WST73,12.9,Area017,2005,66.1272,Antipyretics,mild,0.051736838,DownTown,Tier 2,Unknown,1567.1072
KDE69,10.47,Area010,1996,155.14700000000002,Mstablizers,mild,0.185365428,MidTownResidential,Tier 3,Unknown,685.5880000000001
RAH11,,Area027,1983,252.9512,Antibiotics,critical,0.0272955639999999,CityLimits,Tier 3,Medium,12230.56
DKR87,7.685,Area010,1996,119.4596,Statins,mild,0.15332811,MidTownResidential,Tier 3,Unknown,220.8596
HIM13,9.695,Area046,1995,107.6042,Hreplacements,mild,0.052492207,DownTown,Tier 1,Small,1204.2462
NSF70,21.15,Area035,2002,137.0704,Tranquilizers,mild,0.0774090559999999,DownTown,Tier 2,Small,1865.3856
OLE14,12.6,Area049,1997,191.066,Antiseptics,mild,0.060791878,DownTown,Tier 1,Medium,5146.448
LWT80,8.81,Area017,2005,123.8544,Hreplacements,mild,0.117400238,DownTown,Tier 2,Unknown,1007.8352
QUR48,14.8,Area035,2002,88.696,Hreplacements,critical,0.013,DownTown,Tier 2,Small,1551.128
SBW86,,Area019,1983,180.2448,Antibiotics,critical,0.115999154,MidTownResidential,Tier 1,Small,283.4448
CTM81,,Area027,1983,159.2392,OralContraceptives,mild,0.0454701079999999,CityLimits,Tier 3,Medium,3841.48
VUP73,10.6,Area045,2000,114.3964,Hreplacements,mild,0.187703862,DownTown,Tier 2,Unknown,1901.3388
DWO74,8.98,Area049,1997,201.2162,Antibiotics,mild,0.084010513,DownTown,Tier 1,Medium,5308.2374
RJK10,8.625,Area017,2005,103.5146,Antibiotics,mild,0.106913607,DownTown,Tier 2,Unknown,1846.0774
MRG11,19.0,Area035,2002,172.72099999999998,OralContraceptives,critical,0.055468413,DownTown,Tier 2,Small,1581.089
IOG99,18.05,Area035,2002,50.2822,Analgesics,critical,0.037848788,DownTown,Tier 2,Small,859.3618
OIU85,9.665,Area045,2000,199.5188,Antibiotics,critical,0.052925235,DownTown,Tier 2,Unknown,4683.0512
BKR48,22.0,Area045,2000,132.7388,Antibiotics,critical,0.113378096,DownTown,Tier 2,Unknown,1351.388
GSV13,13.65,Area018,2007,123.9518,Antibiotics,mild,0.113164204,Industrial,Tier 3,Medium,1706.9252
WWX99,20.0,Area018,2007,239.801,OralContraceptives,critical,0.083979698,Industrial,Tier 3,Medium,1720.9070000000002
LWD10,14.45,Area010,1996,167.5604,Antiseptics,mild,0.168105614,MidTownResidential,Tier 3,Unknown,429.9208
OKA72,20.65,Area013,1985,131.8098,OralContraceptives,mild,0.029597651,DownTown,Tier 3,High,3005.2352
SZL68,,Area027,1983,189.4344,Antipyretics,mild,0.044743707,CityLimits,Tier 3,Medium,1718.9096
MZW14,18.0,Area013,1985,228.185,Antipyretics,mild,0.083096518,DownTown,Tier 3,High,4007.93
CGH10,,Area027,1983,56.7086,Tranquilizers,mild,0.0837913909999999,CityLimits,Tier 3,Medium,2120.387
AUO69,,Area027,1983,182.5764,Hreplacements,critical,0.117786172,CityLimits,Tier 3,Medium,1658.9876
QGK19,,Area027,1983,57.4402,OralContraceptives,mild,0.078313024,CityLimits,Tier 3,Medium,1629.0266
XRJ35,12.195,Area046,1995,60.9666,MuscleRelaxants,mild,0.040047774,DownTown,Tier 1,Small,779.4658
VKK10,18.4,Area035,2002,176.5842,Antiseptics,mild,0.051730229,DownTown,Tier 2,Small,4920.7418
NQW13,19.5,Area045,2000,54.4086,Tranquilizers,mild,0.013,DownTown,Tier 2,Unknown,1228.215
KFD15,22.65,Area010,1996,106.5094,Antibiotics,mild,0.143127365,MidTownResidential,Tier 3,Unknown,303.4188
WOX94,15.45,Area010,1996,207.211,Antiseptics,mild,0.027719325,MidTownResidential,Tier 3,Unknown,505.822
RME82,10.695,Area017,2005,150.2838,Antibiotics,critical,0.185042892,DownTown,Tier 2,Unknown,2079.7732
DVR14,21.4,Area017,2005,128.9782,Antiseptics,mild,0.047848629,DownTown,Tier 2,Unknown,2615.7422
RYR23,14.9,Area049,1997,241.93,Antipyretics,critical,0.132361718,DownTown,Tier 1,Medium,2676.33
EJZ14,,Area027,1983,164.763,OralContraceptives,critical,0.100421738,CityLimits,Tier 3,Medium,3085.797
JQW88,18.65,Area045,2000,112.6016,Mstablizers,mild,0.069032247,DownTown,Tier 2,Unknown,1732.2256
GSR10,12.45,Area013,1985,113.0648,Mstablizers,critical,0.118220024,DownTown,Tier 3,High,1255.5128
STK69,6.975,Area046,1995,166.4288,Hreplacements,critical,0.036496967,DownTown,Tier 1,Small,2941.3184
VYB12,18.0,Area035,2002,198.9214,Mstablizers,critical,0.082903773,DownTown,Tier 2,Small,678.2642
QQR55,8.8,Area035,2002,185.5028,Tranquilizers,mild,0.049228067,DownTown,Tier 2,Small,4540.57
BFC68,22.15,Area010,1996,202.5478,OralContraceptives,mild,0.075606583,MidTownResidential,Tier 3,Unknown,500.4956
KZY10,17.8,Area018,2007,112.299,Cardiac,critical,0.081403271,Industrial,Tier 3,Medium,732.194
KED13,11.8,Area017,2005,181.4106,Antiseptics,mild,0.040430696,DownTown,Tier 2,Unknown,3706.3226
NKD77,,Area019,1983,154.776,Hreplacements,mild,0.061932713,MidTownResidential,Tier 1,Small,259.476
JJD44,16.5,Area035,2002,105.6752,Analgesics,mild,0.063168354,DownTown,Tier 2,Small,1551.128
IEW96,,Area027,1983,71.8536,Tranquilizers,mild,0.090079177,CityLimits,Tier 3,Medium,1031.804
UFA10,7.355,Area017,2005,170.6578,Antibiotics,mild,0.04427929,DownTown,Tier 2,Unknown,2519.867
DMB13,6.475,Area035,2002,47.3874,Tranquilizers,mild,0.043349723,DownTown,Tier 2,Small,536.4488
VUG26,21.5,Area010,1996,204.911,Mstablizers,critical,0.209438668,MidTownResidential,Tier 3,Unknown,505.822
BKR48,22.0,Area013,1985,135.8388,Antibiotics,critical,0.113091576,DownTown,Tier 3,High,2218.2596
XQB11,17.0,Area018,2007,124.4202,Cardiac,critical,0.128031783,Industrial,Tier 3,Medium,900.6414
CJZ63,16.9,Area017,2005,123.0544,Mstablizers,mild,0.0945626859999999,DownTown,Tier 2,Unknown,1231.544
AUN96,,Area019,1983,248.3248,Antimalarial,critical,0.149592891,MidTownResidential,Tier 1,Small,824.0744
HQH91,8.69,Area045,2000,152.547,MuscleRelaxants,mild,0.133524922,DownTown,Tier 2,Unknown,2546.499
QCS35,,Area027,1983,183.8738,Antifungal,critical,0.020006883,CityLimits,Tier 3,Medium,1329.4166
OMI11,8.335,Area010,1996,273.591,OralContraceptives,mild,0.013,MidTownResidential,Tier 3,Unknown,638.982
IXV34,17.15,Area018,2007,104.7094,Cardiac,mild,0.150053947,Industrial,Tier 3,Medium,1160.3034
UXD76,20.3,Area049,1997,115.8622,OralContraceptives,mild,0.125097433,DownTown,Tier 1,Medium,2018.5196
KVS72,,Area027,1983,113.799,Antimalarial,critical,0.0309374829999999,CityLimits,Tier 3,Medium,1660.985
KBP10,14.9,Area045,2000,168.0946,Antibiotics,critical,0.056743689,DownTown,Tier 2,Unknown,1217.5622
TRZ29,17.65,Area013,1985,175.3842,Antimalarial,mild,0.0455118179999999,DownTown,Tier 3,High,1107.7052
DMB13,6.475,Area013,1985,45.7874,Tranquilizers,mild,0.043330202,DownTown,Tier 3,High,501.1614
ZLS67,13.8,Area010,1996,129.54399999999998,Cardiac,mild,0.200841082,MidTownResidential,Tier 3,Unknown,232.844
SSW11,20.4,Area049,1997,157.1418,Antibiotics,critical,0.038912378,DownTown,Tier 1,Medium,1878.7016
CXZ12,16.55,Area045,2000,139.1968,Antiseptics,mild,0.074308889,DownTown,Tier 2,Unknown,2461.9424
OCC17,,Area027,1983,127.2492,Tranquilizers,mild,0.0215197179999999,CityLimits,Tier 3,Medium,2893.3808
YST51,13.6,Area049,1997,69.4562,Hreplacements,critical,0.071207114,DownTown,Tier 1,Medium,1298.124
TKM11,7.765,Area018,2007,273.4884,Cardiac,mild,0.013,Industrial,Tier 3,Medium,3027.8724
TPX20,10.3,Area035,2002,90.0644,Cardiac,mild,0.013,DownTown,Tier 2,Small,1762.8524
YOR12,,Area019,1983,111.699,Antimalarial,critical,0.090480627,MidTownResidential,Tier 1,Small,319.398
XZQ17,13.15,Area013,1985,174.9526,Antibiotics,critical,0.063043472,DownTown,Tier 3,High,2250.8838
BEB14,,Area019,1983,62.664,Hreplacements,critical,0.086462632,MidTownResidential,Tier 1,Small,166.264
TNE98,16.6,Area045,2000,224.3218,Cardiac,critical,0.097937098,DownTown,Tier 2,Unknown,1181.609
NQE11,9.72,Area045,2000,226.7192,Antiseptics,mild,0.0837120309999999,DownTown,Tier 2,Unknown,3133.0688
BUQ68,9.69,Area046,1995,172.5868,Antiseptics,mild,0.133497266,DownTown,Tier 1,Small,2733.5888
KED13,11.8,Area035,2002,181.9106,Antiseptics,mild,0.040271252,DownTown,Tier 2,Small,2679.659
QQR55,8.8,Area013,1985,186.4028,Tranquilizers,mild,0.049204764,DownTown,Tier 3,High,2061.1308
PGC13,7.74,Area046,1995,108.57,Antacids,mild,0.013,DownTown,Tier 1,Small,2509.88
CBI10,8.8,Area045,2000,67.2588,Antiseptics,mild,0.10960879,DownTown,Tier 2,Unknown,857.3644
WEE24,15.15,Area035,2002,175.421,OralContraceptives,critical,0.038891588,DownTown,Tier 2,Small,3049.178
OHX11,11.495,Area045,2000,152.5838,OralContraceptives,critical,0.159960375,DownTown,Tier 2,Unknown,1798.8056
ZUC11,10.15,Area013,1985,115.9964,Antiseptics,mild,0.029006626,DownTown,Tier 3,High,323.3928
QLK14,20.9,Area049,1997,57.6376,OralContraceptives,critical,0.05463619,DownTown,Tier 1,Medium,1263.5024
YYN48,,Area019,1983,221.2928,Hreplacements,critical,0.05322593,MidTownResidential,Tier 1,Small,323.3928
LCT65,12.3,Area017,2005,51.248000000000005,Tranquilizers,mild,0.051109194,DownTown,Tier 2,Unknown,592.376
BYA70,,Area019,1983,121.4912,Antibiotics,mild,0.135896411,MidTownResidential,Tier 1,Small,331.3824
QRC79,15.9,Area018,2007,120.0254,Antibiotics,critical,0.0561338159999999,Industrial,Tier 3,Medium,764.1524
MGU75,9.51,Area013,1985,161.1392,Statins,mild,0.023755465,DownTown,Tier 3,High,3095.784
UIR34,19.3,Area045,2000,97.7514,Antibiotics,critical,0.155978223,DownTown,Tier 2,Unknown,909.9626
KVS72,21.0,Area045,2000,112.899,Antimalarial,critical,0.0310613239999999,DownTown,Tier 2,Unknown,2176.98
AUN96,16.3,Area049,1997,245.9248,Antimalarial,critical,0.013,DownTown,Tier 1,Medium,2009.1984
ZQK44,7.72,Area013,1985,189.0002,Antipyretics,mild,0.066426165,DownTown,Tier 3,High,4590.505
SFQ49,18.4,Area045,2000,124.886,Antiseptics,mild,0.080290244,DownTown,Tier 2,Unknown,1697.604
JFX10,18.4,Area049,1997,151.6838,Cardiac,critical,0.059881328,DownTown,Tier 1,Medium,1798.8056
FJG11,15.6,Area046,1995,132.673,Antipyretics,mild,0.135571209,DownTown,Tier 1,Small,1098.384
WJO14,11.8,Area046,1995,56.2376,Antipyretics,critical,0.061207017,DownTown,Tier 1,Small,688.2512
BEW10,12.45,Area035,2002,117.4622,Mstablizers,mild,0.069921876,DownTown,Tier 2,Small,536.4488
HPW53,11.4,Area010,1996,235.8088,Antibiotics,critical,0.102688978,MidTownResidential,Tier 3,Unknown,1455.2528
THP41,10.195,Area018,2007,244.1616,Statins,mild,0.0887571769999999,Industrial,Tier 3,Medium,1050.4464
EEL14,19.05,Area035,2002,252.7196,Tranquilizers,mild,0.110692448,DownTown,Tier 2,Small,5656.4508
DFT93,10.8,Area045,2000,262.2724,Hreplacements,mild,0.087496043,DownTown,Tier 2,Unknown,2629.724
ARR74,11.495,Area035,2002,157.9076,Hreplacements,mild,0.120376743,DownTown,Tier 2,Small,3660.3824
CQU27,7.745,Area018,2007,105.7436,Mstablizers,mild,0.042812714,Industrial,Tier 3,Medium,1342.0668
UHF16,12.6,Area035,2002,207.0426,Antimalarial,mild,0.020278512,DownTown,Tier 2,Small,2881.3964
DWE31,15.8,Area013,1985,273.5594,Antacids,critical,0.076810405,DownTown,Tier 3,High,2991.2534
ANL15,6.41,Area018,2007,175.021,Antiseptics,mild,0.013,Industrial,Tier 3,Medium,3701.662
UJD45,17.9,Area018,2007,63.8614,OralContraceptives,mild,0.039645307,Industrial,Tier 3,Medium,1052.4438
ZSC82,,Area027,1983,181.6764,Mstablizers,critical,0.044382044,CityLimits,Tier 3,Medium,3204.9752
GWH45,,Area019,1983,170.5894,Antiseptics,mild,0.173178832,MidTownResidential,Tier 1,Small,436.5788
QYN11,,Area027,1983,102.1488,Cardiac,critical,0.013,CityLimits,Tier 3,Medium,2829.4640000000004
DIX98,16.5,Area017,2005,126.8492,Tranquilizers,mild,0.110611115,DownTown,Tier 2,Unknown,923.9444
BDY84,8.89,Area045,2000,183.408,Antibiotics,critical,0.158335007,DownTown,Tier 2,Unknown,2190.2960000000003
LFR40,16.3,Area013,1985,150.6838,Tranquilizers,mild,0.0578710329999999,DownTown,Tier 3,High,2641.7084
EHP38,16.8,Area013,1985,158.9418,Hreplacements,critical,0.169797787,DownTown,Tier 3,High,4085.8286
YCY11,,Area027,1983,118.8596,Mstablizers,mild,0.131783796,CityLimits,Tier 3,Medium,1838.7536
DOY13,21.9,Area010,1996,104.7778,Antibiotics,mild,0.052255412,MidTownResidential,Tier 3,Unknown,206.8778
GCD72,16.8,Area035,2002,51.877,Analgesics,mild,0.066362086,DownTown,Tier 2,Small,848.709
WWF98,19.15,Area035,2002,132.0072,Hreplacements,mild,0.065166995,DownTown,Tier 2,Small,2930.6656
BDY84,8.89,Area018,2007,183.108,Antibiotics,critical,0.158631695,Industrial,Tier 3,Medium,2363.404
QQR55,8.8,Area017,2005,185.6028,Tranquilizers,mild,0.049439878,DownTown,Tier 2,Unknown,3123.7476
XAG62,15.6,Area018,2007,100.1856,Antibiotics,critical,0.013,Industrial,Tier 3,Medium,1519.1696
KBP10,14.9,Area035,2002,166.0946,Antibiotics,critical,0.056646901,DownTown,Tier 2,Small,3584.4812
LFG35,8.1,Area045,2000,60.5034,Mstablizers,mild,0.050573095,DownTown,Tier 2,Unknown,1279.4816
TVN24,18.15,Area035,2002,101.3488,Hreplacements,mild,0.0493832929999999,DownTown,Tier 2,Small,1199.5856
RNV12,20.4,Area018,2007,53.3796,Antiseptics,mild,0.080569539,Industrial,Tier 3,Medium,732.194
CPQ12,19.55,Area045,2000,268.3962,Hreplacements,mild,0.090882226,DownTown,Tier 2,Unknown,1148.9848
WYF11,12.1,Area013,1985,196.9214,Tranquilizers,mild,0.054831008,DownTown,Tier 3,High,2374.0568
XNB54,22.0,Area046,1995,47.6506,Antibiotics,mild,0.06175891,DownTown,Tier 1,Small,947.9132
UBN10,7.935,Area049,1997,132.1098,Mstablizers,critical,0.019335942,DownTown,Tier 1,Medium,2161.6666
COQ16,,Area019,1983,113.3016,Hreplacements,critical,0.091758649,MidTownResidential,Tier 1,Small,315.4032
UNW11,7.08,Area046,1995,155.5102,Analgesics,mild,0.027555066,DownTown,Tier 1,Small,3175.0142
VKK10,18.4,Area018,2007,177.3842,Antiseptics,mild,0.013,Industrial,Tier 3,Medium,1439.2736
AQV12,8.56,Area017,2005,128.715,Antimalarial,mild,0.0275051079999999,DownTown,Tier 2,Unknown,1860.725
MUE19,14.95,Area013,1985,270.4936,OralContraceptives,critical,0.093573371,DownTown,Tier 3,High,4027.904000000001
YBZ14,15.15,Area013,1985,152.0154,Analgesics,mild,0.043769458,DownTown,Tier 3,High,3091.1234
OFA73,8.3,Area046,1995,118.028,Cardiac,mild,0.164405587,DownTown,Tier 1,Small,2137.032
FMO17,7.825,Area049,1997,95.3882,Antiseptics,mild,0.103436094,DownTown,Tier 1,Medium,2346.0932
KAE47,,Area027,1983,152.2838,Antibiotics,critical,0.042510313,CityLimits,Tier 3,Medium,4467.9978
PJG77,16.45,Area035,2002,157.67600000000002,OralContraceptives,critical,0.079164431,DownTown,Tier 2,Small,2310.14
IMW22,,Area027,1983,271.591,OralContraceptives,mild,0.039740767,CityLimits,Tier 3,Medium,5635.811
EQV63,,Area019,1983,131.673,Tranquilizers,mild,0.104411749,MidTownResidential,Tier 1,Small,482.519
BCT83,13.6,Area017,2005,84.13799999999999,Mstablizers,mild,0.022463757,DownTown,Tier 2,Unknown,1358.046
RUT58,17.65,Area018,2007,115.128,MuscleRelaxants,mild,0.0264208789999999,Industrial,Tier 3,Medium,1923.976
LSZ55,15.1,Area046,1995,86.3012,Antibiotics,critical,0.077207277,DownTown,Tier 1,Small,1327.4192
FDZ11,9.02,Area017,2005,129.6466,Antibiotics,critical,0.101864488,DownTown,Tier 2,Unknown,3177.0116
YJY59,,Area027,1983,255.3144,Antibiotics,mild,0.013,CityLimits,Tier 3,Medium,3298.1872
RXK11,22.15,Area018,2007,97.5514,Mstablizers,critical,0.075477955,Industrial,Tier 3,Medium,1618.3738
RMO57,6.62,Area049,1997,111.7674,Tranquilizers,mild,0.106027718,DownTown,Tier 1,Medium,3067.1546
OPV12,22.55,Area010,1996,195.5608,Antimalarial,mild,0.029735879,MidTownResidential,Tier 3,Unknown,296.7608
OOL46,15.6,Area013,1985,86.0328,Mstablizers,mild,0.14330659,DownTown,Tier 3,High,730.8624
NMP43,12.195,Area046,1995,273.3568,Antipyretics,mild,0.149810742,DownTown,Tier 1,Small,640.3136
VYB31,,Area027,1983,152.5496,Cardiac,critical,0.047531702,CityLimits,Tier 3,Medium,2512.5432
WJW67,8.05,Area049,1997,107.0752,Antipyretics,critical,0.013,DownTown,Tier 1,Medium,1455.2528
BTT13,12.9,Area018,2007,233.3404,Hreplacements,critical,0.022802791,Industrial,Tier 3,Medium,1238.202
EVN95,12.6,Area017,2005,268.4962,OralContraceptives,critical,0.080107448,DownTown,Tier 2,Unknown,4515.9354
UFE10,18.3,Area018,2007,258.6434,OralContraceptives,mild,0.132871307,Industrial,Tier 3,Medium,6321.585
HPW53,11.4,Area013,1985,235.4088,Antibiotics,critical,0.013,DownTown,Tier 3,High,3692.3408
QAE90,20.9,Area046,1995,66.5614,Analgesics,mild,0.046901442,DownTown,Tier 1,Small,886.6596
IXV42,7.95,Area035,2002,139.1678,Antibiotics,mild,0.100652908,DownTown,Tier 2,Small,1511.8458
FIV38,16.65,Area046,1995,227.0508,Analgesics,mild,0.033326962,DownTown,Tier 1,Small,1849.4064
YCX37,20.3,Area046,1995,137.4336,Antiseptics,mild,0.039986367,DownTown,Tier 1,Small,2925.3392
BNH40,18.55,Area035,2002,183.6764,Antipyretics,mild,0.055233642,DownTown,Tier 2,Small,2174.3168
NEH32,11.695,Area035,2002,68.322,Hreplacements,mild,0.12507602,DownTown,Tier 2,Small,772.1419999999999
TES38,,Area027,1983,164.8314,Antimalarial,critical,0.163122794,CityLimits,Tier 3,Medium,1509.1826
LWT80,8.81,Area045,2000,122.7544,Hreplacements,mild,0.117023565,DownTown,Tier 2,Unknown,2126.3792
QLK14,20.9,Area035,2002,57.9376,OralContraceptives,critical,0.0545636959999999,DownTown,Tier 2,Small,448.5632
GAC11,,Area019,1983,160.6734,Antibiotics,mild,0.155107998,MidTownResidential,Tier 1,Small,409.9468
DDK20,,Area027,1983,162.534,Antipyretics,mild,0.04127966,CityLimits,Tier 3,Medium,1184.938
RKO79,14.3,Area046,1995,185.3054,Analgesics,critical,0.057984874,DownTown,Tier 1,Small,2039.1594
XVT88,10.6,Area013,1985,255.7802,Antiseptics,mild,0.057624064,DownTown,Tier 3,High,3306.8426
QHL12,20.3,Area013,1985,200.8872,Antiseptics,mild,0.142226104,DownTown,Tier 3,High,2003.872
RKU85,,Area019,1983,243.4642,Antipyretics,mild,0.112442329,MidTownResidential,Tier 1,Small,810.0926
MPG14,8.665,Area046,1995,236.472,Antibiotics,mild,0.055560252,DownTown,Tier 1,Small,3282.208
EDM63,18.9,Area035,2002,54.3402,Antacids,critical,0.029024651,DownTown,Tier 2,Small,710.2226
WBN96,7.415,Area017,2005,201.453,Analgesics,critical,0.020084185,DownTown,Tier 2,Unknown,3528.554
YYJ78,14.95,Area049,1997,48.2532,Antimalarial,critical,0.039643448,DownTown,Tier 1,Medium,975.8768
JTJ10,17.15,Area013,1985,65.4956,Hreplacements,mild,0.013,DownTown,Tier 3,High,1368.6988
OGP11,20.5,Area017,2005,236.9062,Antifungal,critical,0.018620213,DownTown,Tier 2,Unknown,5304.2426
SMM50,11.495,Area046,1995,153.5154,OralContraceptives,mild,0.172936948,DownTown,Tier 1,Small,2665.6772
WVJ47,14.4,Area013,1985,177.5158,Antipyretics,mild,0.088515154,DownTown,Tier 3,High,3121.0844
RQS74,10.6,Area013,1985,191.9292,OralContraceptives,mild,0.079727717,DownTown,Tier 3,High,2484.5796
KAF29,16.4,Area017,2005,170.0604,Mstablizers,mild,0.108696334,DownTown,Tier 2,Unknown,2806.8268
XJG99,18.05,Area049,1997,201.9162,Tranquilizers,mild,0.0456373729999999,DownTown,Tier 1,Medium,3576.4916
HHY36,,Area019,1983,139.6336,Statins,mild,0.172096908,MidTownResidential,Tier 1,Small,240.8336
YEY31,20.8,Area017,2005,193.5608,Antiseptics,mild,0.02881384,DownTown,Tier 2,Unknown,3053.1728
IYM95,10.05,Area013,1985,197.1556,Antibiotics,critical,0.087565098,DownTown,Tier 3,High,7435.4684
SWF56,,Area027,1983,109.2042,Antimalarial,mild,0.1109372519999999,CityLimits,Tier 3,Medium,5073.21
NYL12,9.81,Area035,2002,153.247,Antiseptics,mild,0.0649360859999999,DownTown,Tier 2,Small,3119.087
TZV99,10.9,Area045,2000,255.217,Hreplacements,mild,0.048651291,DownTown,Tier 2,Unknown,3029.204
UKE70,21.9,Area049,1997,85.7696,Antiseptics,mild,0.084103348,DownTown,Tier 1,Medium,1529.8224
OQH15,16.5,Area010,1996,227.0824,Cardiac,mild,0.048497039,MidTownResidential,Tier 3,Unknown,549.7648
WFU12,10.495,Area046,1995,69.9246,OralContraceptives,mild,0.127885647,DownTown,Tier 1,Small,1213.5674
ZXN29,10.9,Area046,1995,112.799,Antacids,critical,0.035278477,DownTown,Tier 1,Small,1660.985
ORS21,6.665,Area035,2002,184.0764,Antiviral,critical,0.153213762,DownTown,Tier 2,Small,4750.9628
TES38,7.16,Area046,1995,166.3314,Antimalarial,critical,0.163853308,DownTown,Tier 1,Small,2129.7082
PJX11,,Area027,1983,154.9102,Antiseptics,mild,0.037536199,CityLimits,Tier 3,Medium,3904.0652
PIV47,15.4,Area017,2005,150.5496,Cardiac,mild,0.103185027,DownTown,Tier 2,Unknown,2794.8424
VZP56,12.4,Area045,2000,130.4124,Antiseptics,mild,0.046176087,DownTown,Tier 2,Unknown,2009.1984
EJJ98,18.55,Area018,2007,273.491,Analgesics,mild,0.097676173,Industrial,Tier 3,Medium,4057.865
